id,source_type,file,line,callee,caller,layer,domain,english_text,placeholders
uhitm.c:L5274:You:232,c_source,uhitm.c,5274,You,mhitm_knockback,1,combat/player_attack,You %sdon't budge.,1
uhitm.c:L5299:pline:234,c_source,uhitm.c,5299,pline,mhitm_knockback,1,combat/player_attack,%s %s %s %s with a %s %s!,6
uhitm.c:L5596:Your:237,c_source,uhitm.c,5596,Your,hmonas,1,combat/player_attack,Your %s %s harmlessly through %s.,3
uhitm.c:L5602:Your:238,c_source,uhitm.c,5602,Your,hmonas,1,combat/player_attack,Your tentacles suck %s.,1
uhitm.c:L5673:You:240,c_source,uhitm.c,5673,You,hmonas,1,combat/player_attack,You %s %s%s,3
uhitm.c:L5678:Your:241,c_source,uhitm.c,5678,Your,hmonas,1,combat/player_attack,Your %s passes harmlessly through %s.,2
uhitm.c:L5684:pline:242,c_source,uhitm.c,5684,pline,hmonas,1,combat/player_attack,%s is being %s%s.,3
uhitm.c:L5699:You:243,c_source,uhitm.c,5699,You,hmonas,1,combat/player_attack,You grab %s!,1
uhitm.c:L5717:Your:245,c_source,uhitm.c,5717,Your,hmonas,1,combat/player_attack,Your attempt to surround %s is harmless.,1
uhitm.c:L5726:You_feel:246,c_source,uhitm.c,5726,You_feel,hmonas,1,combat/player_attack,You feel %ssick.,1
uhitm.c:L5824:You:248,c_source,uhitm.c,5824,You,passive,1,combat/player_attack,You are splashed!,0
uhitm.c:L5826:You:249,c_source,uhitm.c,5826,You,passive,1,combat/player_attack,You are splashed by %s %s!,2
uhitm.c:L5911:pline:250,c_source,uhitm.c,5911,pline,passive,1,combat/player_attack,A hail of magic missiles narrowly misses you!,0
uhitm.c:L5960:pline:252,c_source,uhitm.c,5960,pline,passive,1,combat/player_attack,%s looks %s%s.,3
uhitm.c:L5964:You:253,c_source,uhitm.c,5964,You,passive,1,combat/player_attack,You momentarily stiffen under %s gaze!,1
uhitm.c:L5977:pline:255,c_source,uhitm.c,5977,pline,passive,1,combat/player_attack,%s cannot defend itself.,1
uhitm.c:L5987:You:257,c_source,uhitm.c,5987,You,passive,1,combat/player_attack,You are frozen by %s!,1
uhitm.c:L6001:You_feel:258,c_source,uhitm.c,6001,You_feel,passive,1,combat/player_attack,You feel a mild chill.,0
uhitm.c:L6028:You_feel:260,c_source,uhitm.c,6028,You_feel,passive,1,combat/player_attack,You feel mildly warm.,0
uhitm.c:L6087:pline:264,c_source,uhitm.c,6087,pline,passive_obj,1,combat/player_attack,%s less effective.,1
uhitm.c:L6194:pline:265,c_source,uhitm.c,6194,pline,that_is_a_mimic,1,combat/player_attack,&fmtbuf[i],0
uhitm.c:L6233:Your:266,c_source,uhitm.c,6233,Your,nohandglow,1,combat/player_attack,Your %s stop tingling.,1
uhitm.c:L6234:Your:267,c_source,uhitm.c,6234,Your,nohandglow,1,combat/player_attack,Your %s stop glowing %s.,2
uhitm.c:L6236:Your:269,c_source,uhitm.c,6236,Your,nohandglow,1,combat/player_attack,Your %s no longer glow so brightly %s.,2
uhitm.c:L6260:pline:270,c_source,uhitm.c,6260,pline,flash_hits_mon,1,combat/player_attack,That %s is really %s%c,3
uhitm.c:L6270:pline_The:271,c_source,uhitm.c,6270,pline_The,flash_hits_mon,1,combat/player_attack,The flash awakens %s.,1
uhitm.c:L6322:pline:273,c_source,uhitm.c,6322,pline,flash_hits_mon,1,combat/player_attack,The flash of light shines on %s.,1
uhitm.c:L6324:pline:274,c_source,uhitm.c,6324,pline,flash_hits_mon,1,combat/player_attack,%s is illuminated.,1
vault.c:L261:impossible:2,c_source,vault.c,261,impossible,uleftvault,1,vault,escaping vault without guard?,0
vault.c:L269:pline:3,c_source,vault.c,269,pline,uleftvault,1,vault,%s becomes irate.,1
vault.c:L306:impossible:4,c_source,vault.c,306,impossible,find_guard_dest,1,vault,Not a single corridor on this level?,0
vault.c:L443:pline:5,c_source,vault.c,443,pline,invault,1,vault,Suddenly one of the Vault's %s enters!,1
vault.c:L448:pline:6,c_source,vault.c,448,pline,invault,1,vault,Someone else has entered the Vault.,0
vault.c:L459:verbalize:7,c_source,vault.c,459,verbalize,invault,1,vault,What's going on here?,0
vault.c:L471:verbalize:9,c_source,vault.c,471,verbalize,invault,1,vault,Hey!  Who left that %s in here?,1
vault.c:L475:pline:10,c_source,vault.c,475,pline,invault,1,vault,"Puzzled, %s turns around and leaves.",1
vault.c:L485:pline:11,c_source,vault.c,485,pline,invault,1,vault,%s huffs and turns to leave.,1
vault.c:L486:verbalize:12,c_source,vault.c,486,verbalize,invault,1,vault,I'll be back when you're ready to speak to me!,0
vault.c:L497:getlin:13,c_source,vault.c,497,getlin,invault,3,vault,"Deaf ? ""You are required to supply your name. -""
                        : ""\""Hello stranger, who are you?\"" -""",0
vault.c:L516:pline:14,c_source,vault.c,516,pline,invault,1,vault,%s waves goodbye.,1
vault.c:L520:verbalize:15,c_source,vault.c,520,verbalize,invault,1,vault,"Oh, yes, of course.  Sorry to have disturbed you.",0
vault.c:L525:pline:16,c_source,vault.c,525,pline,invault,1,vault,%s mouths something and looks very angry!,1
vault.c:L532:verbalize:17,c_source,vault.c,532,verbalize,invault,1,vault,"Back from the dead, are you?  I'll remedy that!",0
vault.c:L541:pline:18,c_source,vault.c,541,pline,invault,1,vault,%s doesn't %srecognize you.,2
vault.c:L547:verbalize:19,c_source,vault.c,547,verbalize,invault,1,vault,I don't know you.,0
vault.c:L551:pline:20,c_source,vault.c,551,pline,invault,1,vault,%s stomps%s.,2
vault.c:L560:pline:22,c_source,vault.c,560,pline,invault,1,vault,%s glares at you%s.,2
vault.c:L567:verbalize:23,c_source,vault.c,567,verbalize,invault,1,vault,You have hidden gold.,0
vault.c:L570:pline:24,c_source,vault.c,570,pline,invault,1,vault,%s holds out %s palm and beckons with %s other hand.,3
vault.c:L577:verbalize:25,c_source,vault.c,577,verbalize,invault,1,vault,Most likely all your gold was stolen from this vault.,0
vault.c:L718:pline:27,c_source,vault.c,718,pline,wallify_vault,1,vault,%s whispers an incantation.,1
vault.c:L720:You_hear:28,c_source,vault.c,720,You_hear,wallify_vault,1,vault,You hear a distant chant.,0
vault.c:L724:pline:29,c_source,vault.c,724,pline,wallify_vault,1,vault,A mysterious force moves the gold into the vault.,0
vault.c:L725:pline_The:30,c_source,vault.c,725,pline_The,wallify_vault,1,vault,The damaged vault's walls are magically restored!,0
vault.c:L732:verbalize:31,c_source,vault.c,732,verbalize,gd_mv_monaway,1,vault,"Out of my way, scum!",0
vault.c:L762:impossible:32,c_source,vault.c,762,impossible,gd_pick_corridor_gold,1,vault,vault guard: no gold at hero's feet?,0
vault.c:L868:You:36,c_source,vault.c,868,You,gd_letknow,1,vault,"You um_dist(grd->mx, grd->my, 2)
                ? ""see %s approaching.""
                : ""are confronted by %s.""",0
vault.c:L929:verbalize:37,c_source,vault.c,929,verbalize,gd_move,1,vault,"How dare you %s that gold, scoundrel!",1
vault.c:L954:verbalize:38,c_source,vault.c,954,verbalize,gd_move,1,vault,"I repeat, %s",1
vault.c:L961:verbalize:40,c_source,vault.c,961,verbalize,gd_move,1,vault,"You've been warned, knave!",0
vault.c:L995:verbalize:41,c_source,vault.c,995,verbalize,gd_move,1,vault,"Well, begone.",0
vault.c:L1021:pline:43,c_source,vault.c,1021,pline,gd_move,1,vault,%s holds out %s palm demandingly!,2
vault.c:L1032:pline:45,c_source,vault.c,1032,pline,gd_move,1,vault,%s rubs %s hands with enraged delight!,2
vault.c:L1036:verbalize:46,c_source,vault.c,1036,verbalize,gd_move,1,vault,"So be it, rogue!",0
vault.c:L1063:verbalize:47,c_source,vault.c,1063,verbalize,gd_move,1,vault,Move along!,0
vault.c:L1201:Your:50,c_source,vault.c,1201,Your,paygd,1,vault,Your %ld %s goes into the Magic Memory Vault.,2
vault.c:L1216:pline:51,c_source,vault.c,1216,pline,paygd,1,vault,%s remits your gold to the vault.,1
version.c:L395:pline:4,c_source,version.c,395,pline,check_version,1,version,"Version mismatch for file ""%s"".",1
version.c:L411:pline:5,c_source,version.c,411,pline,check_version,1,version,"Configuration incompatibility for file ""%s"".",1
version.c:L726:raw_printf:6,c_source,version.c,726,raw_printf,uptodate,1,version,comparison of critical bytes mismatched at %d (%s).,2
version.c:L767:raw_printf:7,c_source,version.c,767,raw_printf,compare_critical_bytes,1,version,"critical byte counts do not match, file:%d, critical_sizes:%d.",2
weapon.c:L456:Your:1,c_source,weapon.c,456,Your,silver_sears,1,weapon,Your %s%s %s %s!,4
weapon.c:L832:impossible:3,c_source,weapon.c,832,impossible,mon_wield_item,1,weapon,weapon_check %d for %s?,2
weapon.c:L863:pline:4,c_source,weapon.c,863,pline,mon_wield_item,1,weapon,"Since %s weapon%s %s,",3
weapon.c:L867:pline:5,c_source,weapon.c,867,pline,mon_wield_item,1,weapon,%s cannot wield that %s.,2
weapon.c:L903:pline:10,c_source,weapon.c,903,pline,mon_wield_item,1,weapon,%s %s to %s %s!,4
weapon.c:L911:pline:11,c_source,weapon.c,911,pline,mon_wield_item,1,weapon,%s %s in %s %s!,4
weapon.c:L1040:pline:13,c_source,weapon.c,1040,pline,wet_a_towel,1,weapon,%s gets %s.,2
weapon.c:L1045:pline:14,c_source,weapon.c,1045,pline,wet_a_towel,1,weapon,%s %s gets %s.,3
weapon.c:L1061:pline:15,c_source,weapon.c,1061,pline,dry_a_towel,1,weapon,%s dries%s.,2
weapon.c:L1069:pline:16,c_source,weapon.c,1069,pline,dry_a_towel,1,weapon,%s %s dries%s.,3
weapon.c:L1292:pline:18,c_source,weapon.c,1292,pline,show_skills,1,weapon,Skills:,0
weapon.c:L1497:You:20,c_source,weapon.c,1497,You,drain_weapon_skill,1,weapon,You forget %syour training in %s.,2
weapon.c:L1541:impossible:21,c_source,weapon.c,1541,impossible,weapon_hit_bonus,1,weapon,bad_skill,0
weapon.c:L1560:impossible:22,c_source,weapon.c,1560,impossible,weapon_hit_bonus,1,weapon,bad_skill,0
weapon.c:L1635:impossible:23,c_source,weapon.c,1635,impossible,weapon_dam_bonus,1,weapon,weapon_dam_bonus: bad skill %d,1
weapon.c:L1778:impossible:24,c_source,weapon.c,1778,impossible,skill_init,1,weapon,skill_init: curr > max: %s,1
were.c:L106:impossible:1,c_source,were.c,106,impossible,new_were,1,lycanthropy,unknown lycanthrope %s.,1
were.c:L215:You_feel:3,c_source,were.c,215,You_feel,you_unwere,1,lycanthropy,You feel purified.,0
windows.c:L293:raw_printf:0,c_source,windows.c,293,raw_printf,choose_windows,1,windowport,No window types supported?,0
windows.c:L355:raw_printf:1,c_source,windows.c,355,raw_printf,addto_windowchain,1,windowport,Window processor %s not recognized.  Choices are:,1
windows.c:L386:raw_printf:3,c_source,windows.c,386,raw_printf,commit_windowchain,1,windowport,Can't locate processor '-chainin',0
windows.c:L394:raw_printf:4,c_source,windows.c,394,raw_printf,commit_windowchain,1,windowport,Can't locate processor '-chainout',0
windows.c:L1836:getlin:7,c_source,windows.c,1836,getlin,getlin,3,windowport,const char *query,0
wizard.c:L76:pline:0,c_source,wizard.c,76,pline,amulet,1,wizard_mode,%s hot!,1
wizard.c:L78:pline:1,c_source,wizard.c,78,pline,amulet,1,wizard_mode,%s very warm.,1
wizard.c:L80:pline:2,c_source,wizard.c,80,pline,amulet,1,wizard_mode,%s warm.,1
wizard.c:L96:You:3,c_source,wizard.c,96,You,amulet,1,wizard_mode,You get the creepy feeling that somebody noticed your taking the Amulet.,0
wizard.c:L765:pline:5,c_source,wizard.c,765,pline,resurrect,1,wizard_mode,A voice booms out...,0
wizard.c:L766:verbalize:6,c_source,wizard.c,766,verbalize,resurrect,1,wizard_mode,"So thou thought thou couldst %s me, fool.",1
wizard.c:L775:You_feel:7,c_source,wizard.c,775,You_feel,intervene,1,wizard_mode,You feel vaguely nervous.,0
wizard.c:L777:You:8,c_source,wizard.c,777,You,intervene,1,wizard_mode,You notice a %s glow surrounding you.,1
wizard.c:L837:pline:9,c_source,wizard.c,837,pline,cuss,1,wizard_mode,%s laughs fiendishly.,1
wizard.c:L839:verbalize:10,c_source,wizard.c,839,verbalize,cuss,1,wizard_mode,"Relinquish the amulet, %s!",1
wizard.c:L848:verbalize:11,c_source,wizard.c,848,verbalize,cuss,1,wizard_mode,"rn2(2) ? ""Even now thy life force ebbs, %s!""
                             : ""Savor thy breath, %s, it be thy last!""",0
wizard.c:L855:verbalize:12,c_source,wizard.c,855,verbalize,cuss,1,wizard_mode,"rn2(2) ? ""I shall return."" : ""I'll be back.""",0
wizard.c:L867:pline:14,c_source,wizard.c,867,pline,cuss,1,wizard_mode,%s casts aspersions on your ancestry.,1
wizcmds.c:L40:pline:0,c_source,wizcmds.c,40,pline,wiz_wish,1,wizcmds,unavailcmd,0
wizcmds.c:L62:pline:1,c_source,wizcmds.c,62,pline,wiz_identify,1,wizcmds,unavailcmd,0
wizcmds.c:L144:impossible:2,c_source,wizcmds.c,144,impossible,makemap_remove_mons,1,wizcmds,makemap_remove_mons: 'fmon' did not get emptied?,0
wizcmds.c:L165:pline:3,c_source,wizcmds.c,165,pline,wiz_makemap,1,wizcmds,unavailcmd,0
wizcmds.c:L194:pline:4,c_source,wizcmds.c,194,pline,wiz_map,1,wizcmds,unavailcmd,0
wizcmds.c:L209:pline:5,c_source,wizcmds.c,209,pline,wiz_genesis,1,wizcmds,unavailcmd,0
wizcmds.c:L219:pline:6,c_source,wizcmds.c,219,pline,wiz_where,1,wizcmds,unavailcmd,0
wizcmds.c:L228:pline:7,c_source,wizcmds.c,228,pline,wiz_detect,1,wizcmds,unavailcmd,0
wizcmds.c:L252:pline:8,c_source,wizcmds.c,252,pline,wiz_kill,1,wizcmds,%s:,1
wizcmds.c:L321:pline:10,c_source,wizcmds.c,321,pline,wiz_kill,1,wizcmds,%s is %s.,2
wizcmds.c:L359:getlin:12,c_source,wizcmds.c,359,getlin,wiz_load_lua,3,wizcmds,Load which lua file?,0
wizcmds.c:L365:pline:13,c_source,wizcmds.c,365,pline,wiz_load_lua,1,wizcmds,unavailcmd,0
wizcmds.c:L372:getlin:14,c_source,wizcmds.c,372,getlin,wiz_load_splua,3,wizcmds,Load which des lua file?,0
wizcmds.c:L386:pline:15,c_source,wizcmds.c,386,pline,wiz_load_splua,1,wizcmds,unavailcmd,0
wizcmds.c:L394:pline:16,c_source,wizcmds.c,394,pline,wiz_level_tele,1,wizcmds,unavailcmd,0
wizcmds.c:L422:yn_function:17,c_source,wizcmds.c,422,yn_function,wiz_flip_level,3,wizcmds,prmpt,0
wizcmds.c:L445:getlin:19,c_source,wizcmds.c,445,getlin,wiz_level_change,3,wizcmds,To what experience level do you want to be set?,0
wizcmds.c:L491:pline:23,c_source,wizcmds.c,491,pline,wiz_telekinesis,1,wizcmds,Pick a monster to hurtle.,0
wizcmds.c:L506:getdir:24,c_source,wizcmds.c,506,getdir,wiz_telekinesis,3,wizcmds,which direction?,0
wizcmds.c:L543:pline:25,c_source,wizcmds.c,543,pline,wiz_fuzzer,1,wizcmds,The fuzz tester will make NetHack execute random keypresses.,0
wizcmds.c:L554:impossible:27,c_source,wizcmds.c,554,impossible,wiz_fuzzer,1,wizcmds,,0
wizcmds.c:L889:pline:30,c_source,wizcmds.c,889,pline,wiz_smell,1,wizcmds,Pick a monster to smell.,0
wizcmds.c:L917:You:31,c_source,wizcmds.c,917,You,wiz_smell,1,wizcmds,You surreptitiously sniff under your %s.,1
wizcmds.c:L921:pline:32,c_source,wizcmds.c,921,pline,wiz_smell,1,wizcmds,%s to not give off any smell.,1
wizcmds.c:L926:You:33,c_source,wizcmds.c,926,You,wiz_smell,1,wizcmds,You don't smell any monster there.,0
wizcmds.c:L1067:pline:34,c_source,wizcmds.c,1067,pline,wiz_intrinsic,1,wizcmds,Timeout for %s %s %d.,3
wizcmds.c:L1082:pline:35,c_source,wizcmds.c,1082,pline,wiz_intrinsic,1,wizcmds,unavailcmd,0
wizcmds.c:L1390:impossible:36,c_source,wizcmds.c,1390,impossible,you_sanity_check,1,wizcmds,sanity_check: swallowed by nothing?,0
wizcmds.c:L1403:impossible:37,c_source,wizcmds.c,1403,impossible,you_sanity_check,1,wizcmds,sanity_check: you over monster,0
wizcmds.c:L1435:impossible:41,c_source,wizcmds.c,1435,impossible,levl_sanity_check,1,wizcmds,levl[%i][%i] vision blocking,2
wizcmds.c:L1511:pline:42,c_source,wizcmds.c,1511,pline,list_migrating_mons,1,wizcmds,No monsters currently migrating.,0
wizcmds.c:L1515:pline:43,c_source,wizcmds.c,1515,pline,list_migrating_mons,1,wizcmds,"%d mon%s pending for current level, %d for next level, %d for others.",4
wizcmds.c:L1528:yn_function:44,c_source,wizcmds.c,1528,yn_function,list_migrating_mons,3,wizcmds,List which?,0
wizcmds.c:L1594:pline:45,c_source,wizcmds.c,1594,pline,list_migrating_mons,1,wizcmds,None.,0
wizcmds.c:L1764:pline:46,c_source,wizcmds.c,1764,pline,wiz_show_nhuuid,1,wizcmds,The NHUUID for this game is { %s }.,1
wizcmds.c:L1874:getlin:47,c_source,wizcmds.c,1874,getlin,wiz_migrate_mons,3,wizcmds,How many random monsters to migrate to next level? [0],0
wizcmds.c:L1879:pline:48,c_source,wizcmds.c,1879,pline,wiz_migrate_mons,1,wizcmds,Can't get there from here.,0
wizcmds.c:L1964:pline:49,c_source,wizcmds.c,1964,pline,wiz_custom,1,wizcmds,unavailcmd,0
worm.c:L305:impossible:0,c_source,worm.c,305,impossible,wormgone,1,worm,wormgone: wormno is 0,0
worm.c:L433:pline:2,c_source,worm.c,433,pline,cutworm,1,worm,Part of %s tail has been cut off.,1
worm.c:L438:You:3,c_source,worm.c,438,You,cutworm,1,worm,You cut part of the tail off of %s.,1
worm.c:L466:pline:4,c_source,worm.c,466,pline,cutworm,1,worm,%s is cut in half.,1
worm.c:L467:You:5,c_source,worm.c,467,You,cutworm,1,worm,You cut %s in half.,1
worm.c:L613:impossible:6,c_source,worm.c,613,impossible,place_wsegs,1,worm,"placing worm seg <%d,%d> over another mon",2
worm.c:L617:impossible:7,c_source,worm.c,617,impossible,place_wsegs,1,worm,"replacing worm seg <%d,%d> on empty spot",2
worm.c:L628:impossible:8,c_source,worm.c,628,impossible,sanity_check_worm,1,worm,worm_sanity: null monster!,0
worm.c:L645:impossible:9,c_source,worm.c,645,impossible,sanity_check_worm,1,worm,worm_sanity: not a worm!,0
worm.c:L649:impossible:10,c_source,worm.c,649,impossible,sanity_check_worm,1,worm,wormno %d is set without proper tail,1
worm.c:L658:impossible:11,c_source,worm.c,658,impossible,sanity_check_worm,1,worm,"worm seg not isok <%d,%d>",2
worm.c:L689:impossible:13,c_source,worm.c,689,impossible,wormno_sanity_check,1,worm,"phantom worm tail #0 [head=%s, %d segment%s; tail=%s, %d segment%s]",6
worm.c:L734:impossible:14,c_source,worm.c,734,impossible,place_worm_tail_randomly,1,worm,place_worm_tail_randomly: wormno is set without a tail!,0
worm.c:L746:impossible:15,c_source,worm.c,746,impossible,place_worm_tail_randomly,1,worm,"place_worm_tail_randomly: tail segment at <%d,%d>, worm at <%d,%d>",4
worm.c:L896:impossible:16,c_source,worm.c,896,impossible,worm_cross,1,worm,worm_cross checking for non-adjacent location?,0
worn.c:L87:impossible:0,c_source,worn.c,87,impossible,setworn,1,wear,Setworn: mask=0x%08lx.,1
worn.c:L381:impossible:1,c_source,worn.c,381,impossible,check_wornmask_slots,1,wear,Worn-slot insanity: %s.,1
worn.c:L398:impossible:2,c_source,worn.c,398,impossible,check_wornmask_slots,1,wear,Worn-slot insanity: %s.,1
worn.c:L428:impossible:3,c_source,worn.c,428,impossible,check_wornmask_slots,1,wear,Worn-slot insanity: %s.,1
worn.c:L459:impossible:4,c_source,worn.c,459,impossible,check_wornmask_slots,1,wear,Two-weapon insanity: %s.,1
worn.c:L967:pline:10,c_source,worn.c,967,pline,m_dowear_type,1,wear,%s %s to shine %s.,3
worn.c:L974:pline:11,c_source,worn.c,974,pline,m_dowear_type,1,wear,%s %s shining %s.,3
worn.c:L978:pline:12,c_source,worn.c,978,pline,m_dowear_type,1,wear,%s begins to shine %s.,2
worn.c:L981:pline:13,c_source,worn.c,981,pline,m_dowear_type,1,wear,%s is shining %s.,2
worn.c:L986:pline:14,c_source,worn.c,986,pline,m_dowear_type,1,wear,Suddenly you cannot see %s.,1
worn.c:L1001:impossible:15,c_source,worn.c,1001,impossible,which_armor,1,wear,bad flag in which_armor,0
worn.c:L1188:You_hear:17,c_source,worn.c,1188,You_hear,mon_break_armor,1,wear,You hear a cracking sound.,0
worn.c:L1205:You_hear:20,c_source,worn.c,1205,You_hear,mon_break_armor,1,wear,You hear a ripping sound.,0
worn.c:L1212:You_hear:22,c_source,worn.c,1212,You_hear,mon_break_armor,1,wear,You hear a ripping sound.,0
worn.c:L1224:You_hear:24,c_source,worn.c,1224,You_hear,mon_break_armor,1,wear,You hear a thud.,0
worn.c:L1269:You_hear:31,c_source,worn.c,1269,You_hear,mon_break_armor,1,wear,You hear a clank.,0
worn.c:L1281:You_hear:33,c_source,worn.c,1281,You_hear,mon_break_armor,1,wear,You hear a clank.,0
write.c:L53:impossible:0,c_source,write.c,53,impossible,cost,1,writing,You can't write such a weird scroll!,0
write.c:L87:You:1,c_source,write.c,87,You,dowrite,1,writing,You need hands to be able to write!,0
write.c:L90:pline:2,c_source,write.c,90,pline,dowrite,1,writing,%s from your %s.,2
write.c:L107:You:3,c_source,write.c,107,You,dowrite,1,writing,You don't know whether that %s is blank or not.,1
write.c:L111:pline:4,c_source,write.c,111,pline,dowrite,1,writing,%s can't create braille text.,1
write.c:L126:getlin:6,c_source,write.c,126,getlin,dowrite,3,writing,qbuf,1
write.c:L198:There:7,c_source,write.c,198,There,dowrite,1,writing,There is no such %s!,1
write.c:L208:You_cant:8,c_source,write.c,208,You_cant,dowrite,1,writing,You can't write that!,0
write.c:L211:pline:9,c_source,write.c,211,pline,dowrite,1,writing,It's obscene!,0
write.c:L215:You:10,c_source,write.c,215,You,dowrite,1,writing,"You %s to write the Great Yendorian Novel, but %s inspiration.",2
write.c:L220:You:11,c_source,write.c,220,You,dowrite,1,writing,You %sproduce really %s fan-fiction.,2
write.c:L225:You:12,c_source,write.c,225,You,dowrite,1,writing,You give up on the idea.,0
write.c:L227:You:13,c_source,write.c,227,You,dowrite,1,writing,You tear it up.,0
write.c:L231:pline:14,c_source,write.c,231,pline,dowrite,1,writing,No mere dungeon adventurer could write that.,0
write.c:L238:pline:15,c_source,write.c,238,pline,dowrite,1,writing,Unfortunately you don't have enough information to go on.,0
write.c:L274:pline_The:19,c_source,write.c,274,pline_The,dowrite,1,writing,The scroll is now useless and disappears!,0
write.c:L319:You:20,c_source,write.c,319,You,dowrite,1,writing,You %s to write that.,1
zap.c:L2850:pline:74,c_source,zap.c,2850,pline,zapyourself,1,item/wand_spell,"(obj->otyp == WAN_DEATH)
                      ? ""The wand shoots an apparently harmless beam at you.""
                      : ""You seem no deader than before.""",0
