id,source_type,file,line,caller_func,callee_func,layer,semantic_role,domain,literal_type,raw_format,placeholders_count,inferred_format
trap.c:L3966:pline:166,c_source,trap.c,3966,float_up,pline,1,NARRATION_PLINE,trap,literal,%s magically floats up!,1,
trap.c:L3967:You:167,c_source,trap.c,3967,float_up,You,1,PLAYER_ACTION,trap,literal,cannot stay on %s.,1,
trap.c:L3970:You:168,c_source,trap.c,3970,float_up,You,1,PLAYER_ACTION,trap,literal,are no longer able to control your flight.,0,
trap.c:L4005:You:169,c_source,trap.c,4005,float_down,You,1,PLAYER_ACTION,trap,literal,are no longer trying to float up from the %s.,1,
trap.c:L4038:You:170,c_source,trap.c,4038,float_down,You,1,PLAYER_ACTION,trap,literal,have stopped levitating and are now flying.,0,
trap.c:L4042:You:171,c_source,trap.c,4042,float_down,You,1,PLAYER_ACTION,trap,literal,"float down, but you are still %s.",1,
trap.c:L4058:You:172,c_source,trap.c,4058,float_down,You,1,PLAYER_ACTION,trap,literal,aren't able to maintain your hold on %s.,1,
trap.c:L4061:pline:173,c_source,trap.c,4061,float_down,pline,1,NARRATION_PLINE,trap,literal,"Startled, %s can no longer hold you!",1,
trap.c:L4086:You:174,c_source,trap.c,4086,float_down,You,1,PLAYER_ACTION,trap,literal,begin to tumble in place.,0,
trap.c:L4088:You_feel:175,c_source,trap.c,4088,float_down,You_feel,1,PERCEPTION_FEELING,trap,literal,heavier.,0,
trap.c:L4102:pline:176,c_source,trap.c,4102,float_down,pline,1,NARRATION_PLINE,trap,literal,Bummer!  You've crashed.,0,
trap.c:L4103:You:177,c_source,trap.c,4103,float_down,You,1,PLAYER_ACTION,trap,literal,fall over.,0,
trap.c:L4114:You:178,c_source,trap.c,4114,float_down,You,1,PLAYER_ACTION,trap,literal,settle more firmly in the saddle.,0,
trap.c:L4118:pline:179,c_source,trap.c,4118,float_down,pline,1,NARRATION_PLINE,trap,literal,Bummer!  You've %s.,1,
trap.c:L4122:You:180,c_source,trap.c,4122,float_down,You,1,PLAYER_ACTION,trap,literal,float gently to the %s.,1,
trap.c:L4154:You:181,c_source,trap.c,4154,climb_pit,You,1,PLAYER_ACTION,trap,literal,ascend from the %s.,1,
trap.c:L4159:Your:182,c_source,trap.c,4159,climb_pit,Your,1,PLAYER_CHANGE,trap,literal,%s gets stuck in a crevice.,1,
trap.c:L4162:You:183,c_source,trap.c,4162,climb_pit,You,1,PLAYER_ACTION,trap,literal,free your %s.,1,
trap.c:L4170:You:184,c_source,trap.c,4170,climb_pit,You,1,PLAYER_ACTION,trap,literal,%s from the %s.,2,
trap.c:L4178:You:185,c_source,trap.c,4178,climb_pit,You,1,PLAYER_ACTION,trap,literal,%s to the edge of the %s.,2,
trap.c:L4201:Norep:186,c_source,trap.c,4201,climb_pit,Norep,1,NARRATION_NOREP,trap,literal,%s is still in a pit.,1,
trap.c:L4202:Norep:187,c_source,trap.c,4202,climb_pit,Norep,1,NARRATION_NOREP,trap,conditional,"(Hallucination && !rn2(5))                       ? ""You've fallen, and you can't get up.""                       : ""You are still in a pit.""",0,
trap.c:L4212:pline:188,c_source,trap.c,4212,dofiretrap,pline,1,NARRATION_PLINE,trap,literal,A cascade of steamy bubbles erupts from %s!,1,
trap.c:L4216:You:189,c_source,trap.c,4216,dofiretrap,You,1,PLAYER_ACTION,trap,literal,are uninjured.,0,
trap.c:L4219:pline:190,c_source,trap.c,4219,dofiretrap,pline,1,NARRATION_PLINE,trap,literal,A %s %s from %s!,3,
trap.c:L4261:You:191,c_source,trap.c,4261,dofiretrap,You,1,PLAYER_ACTION,trap,literal,are uninjured.,0,
trap.c:L4274:You:192,c_source,trap.c,4274,dofiretrap,You,1,PLAYER_ACTION,trap,literal,smell paper burning.,0,
trap.c:L4287:You:193,c_source,trap.c,4287,domagictrap,You,1,PLAYER_ACTION,trap,literal,are momentarily blinded by a flash of light!,0,
trap.c:L4293:You_see:194,c_source,trap.c,4293,domagictrap,You_see,1,VISUAL_PERCEPTION,trap,literal,a flash of light!,0,
trap.c:L4297:You_hear:195,c_source,trap.c,4297,domagictrap,You_hear,1,AUDIO_SE,trap,literal,a deafening roar!,0,
trap.c:L4301:You_feel:196,c_source,trap.c,4301,domagictrap,You_feel,1,PERCEPTION_FEELING,trap,literal,rankled.,0,
trap.c:L4326:You_hear:197,c_source,trap.c,4326,domagictrap,You_hear,1,AUDIO_SE,trap,literal,a low hum.,0,
trap.c:L4334:You:198,c_source,trap.c,4334,domagictrap,You,1,PLAYER_ACTION,trap,literal,can see yourself again!,0,
trap.c:L4336:You_cant:199,c_source,trap.c,4336,domagictrap,You_cant,1,PLAYER_CONSTRAINT,trap,literal,see through yourself anymore.,0,
trap.c:L4342:You_feel:200,c_source,trap.c,4342,domagictrap,You_feel,1,PERCEPTION_FEELING,trap,literal,a little more %s now.,1,
trap.c:L4353:pline:201,c_source,trap.c,4353,domagictrap,pline,1,NARRATION_PLINE,trap,literal,A shiver runs up and down your %s!,1,
trap.c:L4354:You_hear:202,c_source,trap.c,4354,domagictrap,You_hear,1,AUDIO_SE,trap,conditional,"Hallucination ? ""the moon howling at you.""                                    : ""distant howling.""",0,
trap.c:L4360:You_feel:203,c_source,trap.c,4360,domagictrap,You_feel,1,PERCEPTION_FEELING,trap,literal,%slike the prodigal son.,1,
trap.c:L4366:You:204,c_source,trap.c,4366,domagictrap,You,1,PLAYER_ACTION,trap,literal,suddenly yearn for %s.,1,
trap.c:L4374:Your:205,c_source,trap.c,4374,domagictrap,Your,1,PLAYER_CHANGE,trap,literal,pack shakes violently!,0,
trap.c:L4376:You:206,c_source,trap.c,4376,domagictrap,You,1,PLAYER_ACTION,trap,conditional,"Hallucination ? ""smell hamburgers."" : ""smell charred flesh.""",0,
trap.c:L4378:You_feel:207,c_source,trap.c,4378,domagictrap,You_feel,1,PERCEPTION_FEELING,trap,literal,tired.,0,
trap.c:L4444:pline:208,c_source,trap.c,4444,fire_damage,pline,1,NARRATION_PLINE,trap,literal,%s catches fire and burns.,1,
trap.c:L4448:pline:209,c_source,trap.c,4448,fire_damage,pline,1,NARRATION_PLINE,trap,literal,Its contents fall out.,0,
trap.c:L4483:pline:210,c_source,trap.c,4483,fire_damage,pline,1,NARRATION_PLINE,trap,literal,Smoke rises from %s.,1,
trap.c:L4488:pline:211,c_source,trap.c,4488,fire_damage,pline,1,NARRATION_PLINE,trap,literal,%s %s.,2,
trap.c:L4496:pline:212,c_source,trap.c,4496,fire_damage,pline,1,NARRATION_PLINE,trap,literal,%s %s.,2,
trap.c:L4521:You:213,c_source,trap.c,4521,fire_damage_chain,You,1,PLAYER_ACTION,trap,literal,smell smoke.,0,
trap.c:L4574:pline:214,c_source,trap.c,4574,lava_damage,pline,1,NARRATION_PLINE,trap,literal,%s %s up!,2,
trap.c:L4579:You_see:215,c_source,trap.c,4579,lava_damage,You_see,1,VISUAL_PERCEPTION,trap,literal,%s hit lava and burn up!,1,
trap.c:L4600:Your:216,c_source,trap.c,4600,acid_damage,Your,1,PLAYER_CHANGE,trap,literal,%s.,1,
trap.c:L4601:pline:217,c_source,trap.c,4601,acid_damage,pline,1,NARRATION_PLINE,trap,literal,%s %s.,2,
trap.c:L4633:pline_The:218,c_source,trap.c,4633,pot_acid_damage,pline_The,1,OBJECT_ACTION,trap,literal,potion%s %s!,2,
trap.c:L4652:pline:219,c_source,trap.c,4652,pot_acid_damage,pline,1,NARRATION_PLINE,trap,literal,%s%s %s!,3,
trap.c:L4695:pline_The:220,c_source,trap.c,4695,water_damage,pline_The,1,OBJECT_ACTION,trap,literal,grease on %s washes off.,1,
trap.c:L4716:pline:221,c_source,trap.c,4716,water_damage,pline,1,NARRATION_PLINE,trap,literal,Some %s gets into your %s!,2,
trap.c:L4728:pline_The:222,c_source,trap.c,4728,water_damage,pline_The,1,OBJECT_ACTION,trap,literal,%s cannot get into your %s.,2,
trap.c:L4754:Your:223,c_source,trap.c,4754,water_damage,Your,1,PLAYER_CHANGE,trap,literal,%s %s.,2,
trap.c:L4766:pline:224,c_source,trap.c,4766,water_damage,pline,1,NARRATION_PLINE,trap,literal,Steam rises from %s.,1,
trap.c:L4769:Your:225,c_source,trap.c,4769,water_damage,Your,1,PLAYER_CHANGE,trap,literal,%s %s.,2,
trap.c:L4794:Your:226,c_source,trap.c,4794,water_damage,Your,1,PLAYER_CHANGE,trap,literal,%s %s further.,2,
trap.c:L4804:Your:227,c_source,trap.c,4804,water_damage,Your,1,PLAYER_CHANGE,trap,literal,%s %s.,2,
trap.c:L4960:pline:228,c_source,trap.c,4960,back_on_ground,pline,1,NARRATION_PLINE,trap,literal,%s %s %s.,3,
trap.c:L4981:You:229,c_source,trap.c,4981,rescued_from_terrain,You,1,PLAYER_ACTION,trap,literal,%s %s of %s.,3,
trap.c:L4988:You:230,c_source,trap.c,4988,rescued_from_terrain,You,1,PLAYER_ACTION,trap,literal,%s in %s.,2,
trap.c:L4996:You:231,c_source,trap.c,4996,rescued_from_terrain,You,1,PLAYER_ACTION,trap,literal,%s %s %s.,3,
trap.c:L4999:You:232,c_source,trap.c,4999,rescued_from_terrain,You,1,PLAYER_ACTION,trap,literal,%s on top of %s.,2,
trap.c:L5028:You:233,c_source,trap.c,5028,drown,You,1,PLAYER_ACTION,trap,literal,%s into the %s%c,3,
trap.c:L5033:You:234,c_source,trap.c,5033,drown,You,1,PLAYER_ACTION,trap,literal,sink like %s.,1,
trap.c:L5040:You:235,c_source,trap.c,5040,drown,You,1,PLAYER_ACTION,trap,literal,rust!,0,
trap.c:L5045:pline_The:236,c_source,trap.c,5045,drown,pline_The,1,OBJECT_ACTION,trap,literal,leash%s slip%s loose.,2,
trap.c:L5056:pline:237,c_source,trap.c,5056,drown,pline,1,NARRATION_PLINE,trap,literal,But you aren't drowning.,0,
trap.c:L5064:Your:238,c_source,trap.c,5064,drown,Your,1,PLAYER_CHANGE,trap,literal,keel hits the bottom.,0,
trap.c:L5067:You:239,c_source,trap.c,5067,drown,You,1,PLAYER_ACTION,trap,literal,touch bottom.,0,
trap.c:L5078:You:240,c_source,trap.c,5078,drown,You,1,PLAYER_ACTION,trap,literal,attempt a teleport spell.,0,
trap.c:L5085:pline_The:241,c_source,trap.c,5085,drown,pline_The,1,OBJECT_ACTION,trap,literal,attempted teleport spell fails.,0,
trap.c:L5113:You:242,c_source,trap.c,5113,drown,You,1,PLAYER_ACTION,trap,literal,try to crawl out of the %s.,1,
trap.c:L5115:You:243,c_source,trap.c,5115,drown,You,1,PLAYER_ACTION,trap,literal,dump some of your gear to lose weight...,0,
trap.c:L5118:pline:244,c_source,trap.c,5118,drown,pline,1,NARRATION_PLINE,trap,literal,Pheew!  That was close.,0,
trap.c:L5125:pline:245,c_source,trap.c,5125,drown,pline,1,NARRATION_PLINE,trap,literal,But in vain.,0,
trap.c:L5127:urgent_pline:246,c_source,trap.c,5127,drown,urgent_pline,1,NARRATION_URGENT,trap,literal,You drown.,0,
trap.c:L5156:pline:247,c_source,trap.c,5156,drown,pline,1,NARRATION_PLINE,trap,literal,You're still drowning.,0,
trap.c:L5189:You_feel:248,c_source,trap.c,5189,drain_en,You_feel,1,PERCEPTION_FEELING,trap,literal,%s%c,2,
trap.c:L5235:pline:249,c_source,trap.c,5235,could_untrap,pline,1,NARRATION_PLINE,trap,literal,%s,1,
trap.c:L5396:pline:250,c_source,trap.c,5396,move_into_trap,pline,1,NARRATION_PLINE,trap,literal,"Fortunately, you don't move %s it.",1,
trap.c:L5409:pline:251,c_source,trap.c,5409,try_disarm,pline,1,NARRATION_PLINE,trap,literal,%s is in the way.,1,
trap.c:L5415:There:252,c_source,trap.c,5415,try_disarm,There,1,ENVIRONMENT_PRESENCE,trap,literal,is a boulder in your way.,0,
trap.c:L5423:You:253,c_source,trap.c,5423,try_disarm,You,1,PLAYER_ACTION,trap,literal,are unable to reach the %s!,1,
trap.c:L5429:You:254,c_source,trap.c,5429,try_disarm,You,1,PLAYER_ACTION,trap,literal,are unable to reach the %s!,1,
trap.c:L5432:pline:255,c_source,trap.c,5432,try_disarm,pline,1,NARRATION_PLINE,trap,literal,Whoops...,0,
trap.c:L5460:pline_The:256,c_source,trap.c,5460,try_disarm,pline_The,1,OBJECT_ACTION,trap,literal,web sticks to you.  You're caught too!,0,
trap.c:L5468:pline:257,c_source,trap.c,5468,try_disarm,pline,1,NARRATION_PLINE,trap,literal,%s remains entangled.,1,
trap.c:L5476:pline:258,c_source,trap.c,5476,try_disarm,pline,1,NARRATION_PLINE,trap,literal,%s %s is difficult to %s.,3,
trap.c:L5494:pline:259,c_source,trap.c,5494,reward_untrap,pline,1,NARRATION_PLINE,trap,literal,%s is grateful.,1,
trap.c:L5500:You_feel:260,c_source,trap.c,5500,reward_untrap,You_feel,1,PERCEPTION_FEELING,trap,literal,that you did the right thing.,0,
trap.c:L5511:You:261,c_source,trap.c,5511,disarm_holdingtrap,You,1,PLAYER_ACTION,trap,literal,extract %s from %s %s.,3,
trap.c:L5516:You:262,c_source,trap.c,5516,disarm_holdingtrap,You,1,PLAYER_ACTION,trap,literal,disarm %s bear trap.,1,
trap.c:L5527:pline:263,c_source,trap.c,5527,disarm_holdingtrap,pline,1,NARRATION_PLINE,trap,literal,%s %s through %s web!,3,
trap.c:L5536:You:264,c_source,trap.c,5536,disarm_holdingtrap,You,1,PLAYER_ACTION,trap,literal,cut through %s web.,1,
trap.c:L5537:You:265,c_source,trap.c,5537,disarm_holdingtrap,You,1,PLAYER_ACTION,trap,literal,succeed in removing %s web.,1,
trap.c:L5544:You:266,c_source,trap.c,5544,disarm_landmine,You,1,PLAYER_ACTION,trap,literal,disarm %s land mine.,1,
trap.c:L5584:You:267,c_source,trap.c,5584,disarm_squeaky_board,You,1,PLAYER_ACTION,trap,literal,repair the squeaky board.,0,
trap.c:L5597:You:268,c_source,trap.c,5597,disarm_shooting_trap,You,1,PLAYER_ACTION,trap,literal,disarm %s trap.,1,
trap.c:L5618:pline:269,c_source,trap.c,5618,try_lift,pline,1,NARRATION_PLINE,trap,literal,%s is %s for you to lift.,2,
trap.c:L5631:pline:270,c_source,trap.c,5631,try_lift,pline,1,NARRATION_PLINE,trap,literal,%s thinks it was nice of you to try.,1,
trap.c:L5654:pline:271,c_source,trap.c,5654,help_monster_out,pline,1,NARRATION_PLINE,trap,literal,%s isn't trapped.,1,
trap.c:L5665:You:272,c_source,trap.c,5665,help_monster_out,You,1,PLAYER_ACTION,trap,literal,"try to reach out your %s, but %s backs away skeptically.",2,
trap.c:L5678:You:273,c_source,trap.c,5678,help_monster_out,You,1,PLAYER_ACTION,trap,literal,grab the trapped %s using your bare %s.,2,
trap.c:L5689:You:274,c_source,trap.c,5689,help_monster_out,You,1,PLAYER_ACTION,trap,literal,"try to grab %s, but cannot get a firm grasp.",1,
trap.c:L5692:pline:275,c_source,trap.c,5692,help_monster_out,pline,1,NARRATION_PLINE,trap,literal,%s awakens.,1,
trap.c:L5693:You:276,c_source,trap.c,5693,help_monster_out,You,1,PLAYER_ACTION,trap,literal,reach out your %s and grab %s.,2,
trap.c:L5701:pline:277,c_source,trap.c,5701,help_monster_out,pline,1,NARRATION_PLINE,trap,literal,%s awakens.,1,
trap.c:L5712:pline:278,c_source,trap.c,5712,help_monster_out,pline,1,NARRATION_PLINE,trap,literal,%s stirs.,1,
trap.c:L5728:You:279,c_source,trap.c,5728,help_monster_out,You,1,PLAYER_ACTION,trap,literal,pull %s out of the pit.,1,
trap.c:L5742:You:280,c_source,trap.c,5742,disarm_box,You,1,PLAYER_ACTION,trap,literal,disarm it!,0,
trap.c:L5748:pline:281,c_source,trap.c,5748,disarm_box,pline,1,NARRATION_PLINE,trap,literal,That %s was not trapped.,1,
trap.c:L5763:You:282,c_source,trap.c,5763,untrap_box,You,1,PLAYER_ACTION,trap,literal,find a trap on %s!,1,
trap.c:L5767:pline:283,c_source,trap.c,5767,untrap_box,pline,1,NARRATION_PLINE,trap,literal,There's a trap on %s.,1,
trap.c:L5775:You:284,c_source,trap.c,5775,untrap_box,You,1,PLAYER_ACTION,trap,literal,find no traps on %s.,1,
trap.c:L5802:getdir:285,c_source,trap.c,5802,untrap,getdir,3,PROMPT_GETDIR,trap,variable,(char *) 0,0,
trap.c:L5813:pline_The:286,c_source,trap.c,5813,untrap,pline_The,1,OBJECT_ACTION,trap,literal,perils lurking there are beyond your grasp.,0,
trap.c:L5856:There:287,c_source,trap.c,5856,untrap,There,1,ENVIRONMENT_PRESENCE,trap,literal,%s %s %s but you can't reach %s%s.,5,
trap.c:L5869:You_cant:288,c_source,trap.c,5869,untrap,You_cant,1,PLAYER_CONSTRAINT,trap,literal,do much about %s%s.,2,
trap.c:L5909:You:289,c_source,trap.c,5909,untrap,You,1,PLAYER_ACTION,trap,literal,cannot deal with %s while trapped%s!,2,
trap.c:L5933:You:290,c_source,trap.c,5933,untrap,You,1,PLAYER_ACTION,trap,literal,are already on the edge of the pit.,0,
trap.c:L5936:pline:291,c_source,trap.c,5936,untrap,pline,1,NARRATION_PLINE,trap,literal,Try filling the pit instead.,0,
trap.c:L5940:You:292,c_source,trap.c,5940,untrap,You,1,PLAYER_ACTION,trap,literal,cannot disable %s trap.,1,
trap.c:L5979:There:293,c_source,trap.c,5979,untrap,There,1,ENVIRONMENT_PRESENCE,trap,literal,are no other chests or boxes here.,0,
trap.c:L6003:You:294,c_source,trap.c,6003,untrap,You,1,PLAYER_ACTION,trap,literal,know of no traps there.,0,
trap.c:L6005:You:295,c_source,trap.c,6005,untrap,You,1,PLAYER_ACTION,trap,literal,%s no door there.,1,
trap.c:L6008:pline:296,c_source,trap.c,6008,untrap,pline,1,NARRATION_PLINE,trap,literal,This door is safely open.,0,
trap.c:L6009:pline:297,c_source,trap.c,6009,untrap,pline,1,NARRATION_PLINE,trap,literal,This door is broken.,0,
trap.c:L6013:You:298,c_source,trap.c,6013,untrap,You,1,PLAYER_ACTION,trap,literal,find a trap on the door!,0,
trap.c:L6022:You:299,c_source,trap.c,6022,untrap,You,1,PLAYER_ACTION,trap,literal,set it off!,0,
trap.c:L6034:You:300,c_source,trap.c,6034,untrap,You,1,PLAYER_ACTION,trap,literal,disarm it!,0,
trap.c:L6038:pline:301,c_source,trap.c,6038,untrap,pline,1,NARRATION_PLINE,trap,literal,This door was not trapped.,0,
trap.c:L6039:You:302,c_source,trap.c,6039,untrap,You,1,PLAYER_ACTION,trap,literal,find no traps on the door.,0,
trap.c:L6122:pline:303,c_source,trap.c,6122,openholdingtrap,pline,1,NARRATION_PLINE,trap,literal,%s released from %s%s.,3,
trap.c:L6133:pline:304,c_source,trap.c,6133,openholdingtrap,pline,1,NARRATION_PLINE,trap,literal,%s is released from %s%s.,3,
trap.c:L6139:pline:305,c_source,trap.c,6139,openholdingtrap,pline,1,NARRATION_PLINE,trap,literal,%s is released from %s%s.,3,
trap.c:L6144:pline:306,c_source,trap.c,6144,openholdingtrap,pline,1,NARRATION_PLINE,trap,literal,%s%s opens.,2,
trap.c:L6247:You:307,c_source,trap.c,6247,chest_trap,You,1,PLAYER_ACTION,trap,conditional,"disarm ? ""set it off!"" : ""trigger a trap!""",0,
trap.c:L6270:impossible:308,c_source,trap.c,6270,chest_trap,impossible,1,SYSTEM_WARNING,trap,literal,chest disarm bug,0,
trap.c:L6274:pline:309,c_source,trap.c,6274,chest_trap,pline,1,NARRATION_PLINE,trap,literal,But luckily the %s!,1,
trap.c:L6294:pline:310,c_source,trap.c,6294,chest_trap,pline,1,NARRATION_PLINE,trap,literal,%s!,1,
trap.c:L6357:You:311,c_source,trap.c,6357,chest_trap,You,1,PLAYER_ACTION,trap,literal,owe %ld %s for objects destroyed.,2,
trap.c:L6360:You:312,c_source,trap.c,6360,chest_trap,You,1,PLAYER_ACTION,trap,literal,caused %ld %s worth of damage!,2,
trap.c:L6368:pline:313,c_source,trap.c,6368,chest_trap,pline,1,NARRATION_PLINE,trap,literal,A cloud of noxious gas billows from %s.,1,
trap.c:L6377:You_feel:314,c_source,trap.c,6377,chest_trap,You_feel,1,PERCEPTION_FEELING,trap,literal,a needle prick your %s.,1,
trap.c:L6384:You:315,c_source,trap.c,6384,chest_trap,You,1,PLAYER_ACTION,trap,literal,are jolted by a surge of electricity!,0,
trap.c:L6387:You:316,c_source,trap.c,6387,chest_trap,You,1,PLAYER_ACTION,trap,literal,don't seem to be affected.,0,
trap.c:L6395:pline:317,c_source,trap.c,6395,chest_trap,pline,1,NARRATION_PLINE,trap,literal,Suddenly you are frozen in place!,0,
trap.c:L6402:You:318,c_source,trap.c,6402,chest_trap,You,1,PLAYER_ACTION,trap,literal,momentarily stiffen.,0,
trap.c:L6405:pline:319,c_source,trap.c,6405,chest_trap,pline,1,NARRATION_PLINE,trap,literal,A cloud of %s gas billows from %s.,2,
trap.c:L6410:pline:320,c_source,trap.c,6410,chest_trap,pline,1,NARRATION_PLINE,trap,literal,What a groovy feeling!,0,
trap.c:L6413:You:321,c_source,trap.c,6413,chest_trap,You,1,PLAYER_ACTION,trap,literal,%s%s...,2,
trap.c:L6427:impossible:322,c_source,trap.c,6427,chest_trap,impossible,1,SYSTEM_WARNING,trap,literal,bad chest trap,0,
trap.c:L6615:pline:323,c_source,trap.c,6615,b_trapped,pline,1,NARRATION_PLINE,trap,literal,KABOOM!!  %s was booby-trapped!,1,
trap.c:L6660:pline_mon:324,c_source,trap.c,6660,thitm,pline_mon,1,MONSTER_EVENT,trap,variable,mon,0,
trap.c:L6673:pline_mon:325,c_source,trap.c,6673,thitm,pline_mon,1,MONSTER_EVENT,trap,variable,mon,0,
trap.c:L6775:impossible:326,c_source,trap.c,6775,lava_effects,impossible,1,SYSTEM_WARNING,trap,literal,lava_effects: '%s' (#%u) is already in use; so is #%u.,3,
trap.c:L6811:pline:327,c_source,trap.c,6811,lava_effects,pline,1,NARRATION_PLINE,trap,literal,%s into flame!,1,
trap.c:L6820:pline_The:328,c_source,trap.c,6820,lava_effects,pline_The,1,OBJECT_ACTION,trap,literal,%s here burns you!,1,
trap.c:L6826:You:329,c_source,trap.c,6826,lava_effects,You,1,PLAYER_ACTION,trap,literal,fall into the %s!,1,
trap.c:L6843:pline:330,c_source,trap.c,6843,lava_effects,pline,1,NARRATION_PLINE,trap,literal,"%s glows a strange %s, but remains intact.",2,
trap.c:L6848:pline:331,c_source,trap.c,6848,lava_effects,pline,1,NARRATION_PLINE,trap,literal,%s into flame!,1,
trap.c:L6856:pline:332,c_source,trap.c,6856,lava_effects,pline,1,NARRATION_PLINE,trap,literal,%s item%s in your inventory %s been destroyed.,3,
trap.c:L6884:urgent_pline:333,c_source,trap.c,6884,lava_effects,urgent_pline,1,NARRATION_URGENT,trap,literal,You %s...,1,
trap.c:L6891:pline:334,c_source,trap.c,6891,lava_effects,pline,1,NARRATION_PLINE,trap,literal,You're still burning.,0,
trap.c:L6922:You:335,c_source,trap.c,6922,lava_effects,You,1,PLAYER_ACTION,trap,literal,sink into the %s%s!,2,
trap.c:L6956:urgent_pline:336,c_source,trap.c,6956,sink_into_lava,urgent_pline,1,NARRATION_URGENT,trap,literal,You sink below the surface and die.,0,
trap.c:L6972:pline:337,c_source,trap.c,6972,sink_into_lava,pline,1,NARRATION_PLINE,trap,variable,sink_deeper,0,
trap.c:L6973:Norep:338,c_source,trap.c,6973,sink_into_lava,Norep,1,NARRATION_NOREP,trap,variable,sink_deeper,0,
trap.c:L7130:impossible:339,c_source,trap.c,7130,trap_sanity_check,impossible,1,SYSTEM_WARNING,trap,literal,"trap sanity: location (%i,%i)",2,
trap.c:L7133:impossible:340,c_source,trap.c,7133,trap_sanity_check,impossible,1,SYSTEM_WARNING,trap,literal,trap sanity: type (%i),1,
